run_id,track,task,condition,run_num,input_tokens,output_tokens,cache_creation_tokens,cache_read_tokens,total_input_tokens,effective_input_tokens,num_turns,num_iterations,duration_ms,duration_api_ms,cost_usd,model,stop_reason,result_length,session_id,is_error,tool_calls,total_tool_calls,used_agent,wall_clock_sec,file,level,num_chunks,ordering,chunks_present
error-boundary_baseline_r002_l04,C,error-boundary,baseline,2,12174,1862,0,0,12174,12174.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5831,,False,{},0,False,89.5,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l04.json,4.0,8.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 4, 5, 6, 7, 8]"
error-boundary_baseline_r002_l05,C,error-boundary,baseline,2,14751,1839,0,0,14751,14751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5216,,False,{},0,False,85.55,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r002_l05.json,5.0,10.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_baseline_r003_l00,C,error-boundary,baseline,3,2844,1009,0,0,2844,2844.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2979,,False,{},0,False,52.98,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l00.json,0.0,0.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]",[]
error-boundary_baseline_r003_l01,C,error-boundary,baseline,3,5492,1464,0,0,5492,5492.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4359,,False,{},0,False,19.31,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l01.json,1.0,2.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 9]"
error-boundary_baseline_r003_l02,C,error-boundary,baseline,3,7751,2621,0,0,7751,7751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,7563,,False,{},0,False,46.94,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l02.json,2.0,4.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 5, 6, 9]"
error-boundary_baseline_r003_l03,C,error-boundary,baseline,3,10047,3039,0,0,10047,10047.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,9272,,False,{},0,False,38.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l03.json,3.0,6.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 4, 5, 6, 8, 9]"
error-boundary_baseline_r003_l04,C,error-boundary,baseline,3,12102,2031,0,0,12102,12102.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6059,,False,{},0,False,21.88,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l04.json,4.0,8.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 1, 2, 4, 5, 6, 8, 9]"
error-boundary_baseline_r003_l05,C,error-boundary,baseline,3,14751,1206,0,0,14751,14751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3538,,False,{},0,False,14.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r003_l05.json,5.0,10.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_baseline_r004_l00,C,error-boundary,baseline,4,2844,1102,0,0,2844,2844.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3249,,False,{},0,False,32.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l00.json,0.0,0.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]",[]
error-boundary_baseline_r004_l01,C,error-boundary,baseline,4,5075,1386,0,0,5075,5075.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4061,,False,{},0,False,16.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l01.json,1.0,2.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 5]"
error-boundary_baseline_r004_l02,C,error-boundary,baseline,4,7487,2188,0,0,7487,7487.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6192,,False,{},0,False,57.37,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l02.json,2.0,4.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 5, 6, 8]"
error-boundary_baseline_r004_l03,C,error-boundary,baseline,4,10007,982,0,0,10007,10007.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2690,,False,{},0,False,30.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l03.json,3.0,6.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 3, 5, 6, 8]"
error-boundary_baseline_r004_l04,C,error-boundary,baseline,4,12437,1488,0,0,12437,12437.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4347,,False,{},0,False,19.6,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l04.json,4.0,8.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 2, 3, 5, 6, 8, 9]"
error-boundary_baseline_r004_l05,C,error-boundary,baseline,4,14751,1225,0,0,14751,14751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3596,,False,{},0,False,79.76,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r004_l05.json,5.0,10.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_baseline_r005_l00,C,error-boundary,baseline,5,2844,727,0,0,2844,2844.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2311,,False,{},0,False,19.43,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l00.json,0.0,0.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]",[]
error-boundary_baseline_r005_l01,C,error-boundary,baseline,5,5103,1697,0,0,5103,5103.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4759,,False,{},0,False,48.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l01.json,1.0,2.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[5, 6]"
error-boundary_baseline_r005_l02,C,error-boundary,baseline,5,7809,2560,0,0,7809,7809.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,7307,,False,{},0,False,62.38,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l02.json,2.0,4.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[5, 6, 7, 9]"
error-boundary_baseline_r005_l03,C,error-boundary,baseline,5,10122,2373,0,0,10122,10122.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6887,,False,{},0,False,28.61,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l03.json,3.0,6.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[1, 5, 6, 7, 8, 9]"
error-boundary_baseline_r005_l04,C,error-boundary,baseline,5,12713,2322,0,0,12713,12713.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6678,,False,{},0,False,32.38,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l04.json,4.0,8.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[0, 1, 3, 5, 6, 7, 8, 9]"
error-boundary_baseline_r005_l05,C,error-boundary,baseline,5,14751,1443,0,0,14751,14751.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4326,,False,{},0,False,55.62,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_baseline_r005_l05.json,5.0,10.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_caveman_r001_l00,C,error-boundary,caveman,1,3864,946,0,0,3864,3864.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2734,,False,{},0,False,12.09,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l00.json,0.0,0.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]",[]
error-boundary_caveman_r001_l01,C,error-boundary,caveman,1,6424,1048,0,0,6424,6424.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3095,,False,{},0,False,17.2,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l01.json,1.0,2.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[4, 9]"
error-boundary_caveman_r001_l02,C,error-boundary,caveman,1,9043,1261,0,0,9043,9043.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3770,,False,{},0,False,15.64,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l02.json,2.0,4.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[3, 4, 6, 9]"
error-boundary_caveman_r001_l03,C,error-boundary,caveman,1,11274,795,0,0,11274,11274.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2307,,False,{},0,False,15.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l03.json,3.0,6.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 3, 4, 5, 6, 9]"
error-boundary_caveman_r001_l04,C,error-boundary,caveman,1,13605,703,0,0,13605,13605.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2110,,False,{},0,False,10.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l04.json,4.0,8.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 1, 3, 4, 5, 6, 7, 9]"
error-boundary_caveman_r001_l05,C,error-boundary,caveman,1,15771,1745,0,0,15771,15771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5048,,False,{},0,False,46.39,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r001_l05.json,5.0,10.0,"[9, 4, 6, 3, 5, 0, 7, 1, 2, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_caveman_r002_l00,C,error-boundary,caveman,2,3864,995,0,0,3864,3864.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2784,,False,{},0,False,12.7,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l00.json,0.0,0.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]",[]
error-boundary_caveman_r002_l01,C,error-boundary,caveman,2,6237,929,0,0,6237,6237.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2715,,False,{},0,False,44.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l01.json,1.0,2.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[2, 3]"
error-boundary_caveman_r002_l02,C,error-boundary,caveman,2,8609,633,0,0,8609,8609.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1862,,False,{},0,False,54.36,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l02.json,2.0,4.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 6]"
error-boundary_caveman_r002_l03,C,error-boundary,caveman,2,10923,942,0,0,10923,10923.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2752,,False,{},0,False,12.04,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l03.json,3.0,6.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 4, 6, 7]"
error-boundary_caveman_r002_l04,C,error-boundary,caveman,2,13194,1073,0,0,13194,13194.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3069,,False,{},0,False,49.95,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l04.json,4.0,8.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 2, 3, 4, 5, 6, 7, 8]"
error-boundary_caveman_r002_l05,C,error-boundary,caveman,2,15771,736,0,0,15771,15771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2185,,False,{},0,False,10.6,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r002_l05.json,5.0,10.0,"[3, 2, 6, 0, 7, 4, 5, 8, 1, 9]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_caveman_r003_l00,C,error-boundary,caveman,3,3864,595,0,0,3864,3864.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1719,,False,{},0,False,19.01,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l00.json,0.0,0.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]",[]
error-boundary_caveman_r003_l01,C,error-boundary,caveman,3,6512,1012,0,0,6512,6512.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2998,,False,{},0,False,59.12,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l01.json,1.0,2.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 9]"
error-boundary_caveman_r003_l02,C,error-boundary,caveman,3,8771,3070,0,0,8771,8771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,9633,,False,{},0,False,90.49,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l02.json,2.0,4.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 5, 6, 9]"
error-boundary_caveman_r003_l03,C,error-boundary,caveman,3,11067,2057,0,0,11067,11067.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,6493,,False,{},0,False,34.52,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l03.json,3.0,6.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 4, 5, 6, 8, 9]"
error-boundary_caveman_r003_l04,C,error-boundary,caveman,3,13122,1146,0,0,13122,13122.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3178,,False,{},0,False,60.44,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l04.json,4.0,8.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 1, 2, 4, 5, 6, 8, 9]"
error-boundary_caveman_r003_l05,C,error-boundary,caveman,3,15771,1145,0,0,15771,15771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3287,,False,{},0,False,13.91,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r003_l05.json,5.0,10.0,"[0, 9, 5, 6, 4, 8, 2, 1, 7, 3]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_caveman_r004_l00,C,error-boundary,caveman,4,3864,1020,0,0,3864,3864.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2998,,False,{},0,False,19.86,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l00.json,0.0,0.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]",[]
error-boundary_caveman_r004_l01,C,error-boundary,caveman,4,6095,941,0,0,6095,6095.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2856,,False,{},0,False,58.93,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l01.json,1.0,2.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 5]"
error-boundary_caveman_r004_l02,C,error-boundary,caveman,4,8507,1511,0,0,8507,8507.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4264,,False,{},0,False,17.12,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l02.json,2.0,4.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 5, 6, 8]"
error-boundary_caveman_r004_l03,C,error-boundary,caveman,4,11027,1079,0,0,11027,11027.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3156,,False,{},0,False,11.83,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l03.json,3.0,6.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 3, 5, 6, 8]"
error-boundary_caveman_r004_l04,C,error-boundary,caveman,4,13457,1805,0,0,13457,13457.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,5258,,False,{},0,False,24.07,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l04.json,4.0,8.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 2, 3, 5, 6, 8, 9]"
error-boundary_caveman_r004_l05,C,error-boundary,caveman,4,15771,741,0,0,15771,15771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2037,,False,{},0,False,47.56,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r004_l05.json,5.0,10.0,"[5, 0, 6, 8, 1, 3, 9, 2, 4, 7]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
error-boundary_caveman_r005_l00,C,error-boundary,caveman,5,3864,830,0,0,3864,3864.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2503,,False,{},0,False,10.13,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l00.json,0.0,0.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]",[]
error-boundary_caveman_r005_l01,C,error-boundary,caveman,5,6123,1658,0,0,6123,6123.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4657,,False,{},0,False,37.27,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l01.json,1.0,2.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[5, 6]"
error-boundary_caveman_r005_l02,C,error-boundary,caveman,5,8829,1166,0,0,8829,8829.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3582,,False,{},0,False,42.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l02.json,2.0,4.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[5, 6, 7, 9]"
error-boundary_caveman_r005_l03,C,error-boundary,caveman,5,11142,1422,0,0,11142,11142.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,3953,,False,{},0,False,57.86,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l03.json,3.0,6.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[1, 5, 6, 7, 8, 9]"
error-boundary_caveman_r005_l04,C,error-boundary,caveman,5,13733,1475,0,0,13733,13733.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,4138,,False,{},0,False,20.48,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l04.json,4.0,8.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[0, 1, 3, 5, 6, 7, 8, 9]"
error-boundary_caveman_r005_l05,C,error-boundary,caveman,5,15771,811,0,0,15771,15771.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,2450,,False,{},0,False,10.3,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/error-boundary_caveman_r005_l05.json,5.0,10.0,"[5, 6, 9, 7, 1, 8, 3, 0, 2, 4]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
pr-security-review_baseline_r001_l00,C,pr-security-review,baseline,1,2884,308,0,0,2884,2884.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,998,,False,{},0,False,14.33,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l00.json,0.0,0.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]",[]
pr-security-review_baseline_r001_l01,C,pr-security-review,baseline,1,5296,380,0,0,5296,5296.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1137,,False,{},0,False,6.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l01.json,1.0,2.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]","[6, 8]"
pr-security-review_baseline_r001_l02,C,pr-security-review,baseline,1,8191,465,0,0,8191,8191.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1392,,False,{},0,False,54.34,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l02.json,2.0,4.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]","[3, 6, 8, 9]"
pr-security-review_baseline_r001_l03,C,pr-security-review,baseline,1,10522,545,0,0,10522,10522.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1563,,False,{},0,False,71.29,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l03.json,3.0,6.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]","[1, 3, 6, 7, 8, 9]"
pr-security-review_baseline_r001_l04,C,pr-security-review,baseline,1,12665,449,0,0,12665,12665.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1443,,False,{},0,False,55.85,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l04.json,4.0,8.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]","[1, 3, 4, 5, 6, 7, 8, 9]"
pr-security-review_baseline_r001_l05,C,pr-security-review,baseline,1,14791,422,0,0,14791,14791.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1298,,False,{},0,False,68.79,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r001_l05.json,5.0,10.0,"[8, 6, 9, 3, 7, 1, 5, 4, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
pr-security-review_baseline_r002_l00,C,pr-security-review,baseline,2,2884,309,0,0,2884,2884.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1034,,False,{},0,False,39.05,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l00.json,0.0,0.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]",[]
pr-security-review_baseline_r002_l01,C,pr-security-review,baseline,2,5257,323,0,0,5257,5257.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,933,,False,{},0,False,15.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l01.json,1.0,2.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]","[2, 3]"
pr-security-review_baseline_r002_l02,C,pr-security-review,baseline,2,7933,412,0,0,7933,7933.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1319,,False,{},0,False,20.51,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l02.json,2.0,4.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]","[2, 3, 6, 9]"
pr-security-review_baseline_r002_l03,C,pr-security-review,baseline,2,10189,523,0,0,10189,10189.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1651,,False,{},0,False,30.59,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l03.json,3.0,6.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]","[0, 2, 3, 4, 6, 9]"
pr-security-review_baseline_r002_l04,C,pr-security-review,baseline,2,12349,361,0,0,12349,12349.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1116,,False,{},0,False,6.99,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l04.json,4.0,8.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 9]"
pr-security-review_baseline_r002_l05,C,pr-security-review,baseline,2,14791,631,0,0,14791,14791.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1949,,False,{},0,False,10.91,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r002_l05.json,5.0,10.0,"[3, 2, 9, 6, 4, 0, 5, 1, 7, 8]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
pr-security-review_baseline_r003_l00,C,pr-security-review,baseline,3,2884,286,0,0,2884,2884.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,936,,False,{},0,False,27.11,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r003_l00.json,0.0,0.0,"[8, 4, 6, 7, 3, 0, 1, 9, 5, 2]",[]
pr-security-review_baseline_r003_l01,C,pr-security-review,baseline,3,5180,333,0,0,5180,5180.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,950,,False,{},0,False,36.63,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r003_l01.json,1.0,2.0,"[8, 4, 6, 7, 3, 0, 1, 9, 5, 2]","[4, 8]"
pr-security-review_baseline_r003_l02,C,pr-security-review,baseline,3,7610,410,0,0,7610,7610.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1229,,False,{},0,False,6.86,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r003_l02.json,2.0,4.0,"[8, 4, 6, 7, 3, 0, 1, 9, 5, 2]","[4, 6, 7, 8]"
pr-security-review_baseline_r003_l03,C,pr-security-review,baseline,3,10201,400,0,0,10201,10201.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1255,,False,{},0,False,8.17,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r003_l03.json,3.0,6.0,"[8, 4, 6, 7, 3, 0, 1, 9, 5, 2]","[0, 3, 4, 6, 7, 8]"
pr-security-review_baseline_r003_l04,C,pr-security-review,baseline,3,12778,393,0,0,12778,12778.0,0,0,0,0,0.0,claude-sonnet-4-6,end_turn,1161,,False,{},0,False,9.71,/Users/ytchou/project/portfolio/projects/caveman-audit/outputs/runs/track_c/pr-security-review_baseline_r003_l04.json,4.0,8.0,"[8, 4, 6, 7, 3, 0, 1, 9, 5, 2]","[0, 1, 3, 4, 6, 7, 8, 9]"
